insiderthreat,vector,date,user,source,action
0,2,1264148520,249,549,31
0,2,1264786980,23,155,35
1,2,1291939200,1,948,35
1,0,1289865600,921,966,749
1,0,1291680000,933,418,760
0,2,1263813600,781,61,31
1,2,1280707200,932,981,35
0,2,1264163340,59,886,35
0,2,1264438200,417,343,31
1,2,1291075200,920,884,1421
1,0,1280448000,8,273,826
0,0,1262630940,589,823,282
1,0,1295481600,935,868,880
0,0,1262855580,377,195,639
0,2,1263908580,567,443,31
0,2,1265104440,216,580,31
1,0,1295222400,923,965,650
0,0,1262862960,144,364,553
0,0,1262868720,73,751,1305
1,2,1294272000,937,950,115
0,0,1262868720,19,623,1373
1,0,1282867200,7,979,826
1,0,1299715200,918,996,693
0,0,1262867640,354,384,595
1,0,1285286400,958,959,285
1,2,1283904000,911,808,35
1,0,1278633600,932,981,880
1,2,1280880000,946,801,31
1,0,1283817600,934,731,760
0,0,1262869260,547,627,1410
1,2,1283212800,938,465,35
1,0,1300060800,918,996,693
0,0,1262857920,28,718,524
1,0,1282003200,959,730,760
0,0,1262868180,235,821,1360
1,2,1281657600,961,990,1421
0,2,1264695060,761,791,35
0,2,1265197680,600,179,35
1,0,1284076800,915,825,285
1,2,1282780800,8,273,101
0,2,1264600140,391,475,31
1,0,1297728000,914,973,650
1,2,1280361600,949,975,35
0,2,1265103900,892,656,31
1,2,1280448000,932,981,31
1,0,1295913600,935,868,409
0,0,1262865660,163,3,1001
1,0,1280361600,13,248,203
0,0,1262871300,122,866,595
1,2,1301616000,941,888,35
0,0,1262871900,214,631,391
1,0,1294358400,931,956,749
0,0,1262611680,146,590,1402
1,2,1295481600,931,956,111
1,0,1278892800,946,801,1403
0,2,1262797380,607,340,35
1,0,1281484800,911,808,692
1,0,1282348800,943,294,760
0,0,1262722920,88,192,595
0,2,1262972940,693,89,35
0,0,1262869200,380,782,524
0,2,1263208980,93,219,31
0,0,1262870340,196,162,590
1,0,1285113600,958,959,336
1,0,1278547200,922,36,203
1,0,1297123200,6,969,826
1,2,1298246400,5,977,35
1,2,1291680000,921,966,1421
0,0,1262792880,57,15,840
0,0,1262866560,187,375,1336
0,2,1264012320,216,580,35
0,2,1264640640,385,880,31
1,2,1283299200,922,36,35
0,0,1262872800,96,104,595
1,2,1284595200,934,731,1421
1,1,1282521600,911,808,79
1,0,1295308800,931,956,1140
1,2,1297296000,5,977,31
1,2,1281052800,922,36,31
1,0,1284336000,915,825,760
1,2,1281312000,0,453,31
1,0,1286841600,940,915,826
1,0,1287705600,924,954,285
1,2,1291248000,3,983,99
1,0,1282694400,7,979,693
1,0,1282176000,945,937,692
0,0,1262869440,449,893,605
1,2,1284508800,7,979,1421
0,0,1262866020,600,179,1034
0,0,1262596560,74,510,864
0,2,1264427040,761,791,35
1,2,1297382400,935,868,35
1,2,1291766400,916,81,1421
1,2,1283299200,954,132,122
1,0,1297382400,6,969,409
0,2,1264528140,383,263,31
1,0,1289174400,921,966,693
1,0,1298851200,6,969,627
0,2,1264428420,404,911,31
1,2,1279670400,932,981,35
0,2,1265028240,442,38,35
0,0,1262857560,71,184,1415
0,0,1262777820,115,800,595
0,2,1264620600,184,66,35
1,2,1280793600,9,875,102
1,0,1300924800,918,996,880
1,0,1289520000,917,514,760
1,0,1281484800,945,937,409
1,0,1297123200,912,989,674
0,0,1262867700,483,114,770
0,0,1262866260,163,3,840
0,0,1262872860,390,496,567
1,2,1297123200,5,977,35
1,1,1282089600,943,294,39
1,0,1280448000,8,273,826
1,0,1282262400,959,730,826
1,0,1280448000,956,978,1403
0,2,1263400200,256,60,35
0,2,1263197400,268,536,31
1,0,1281052800,936,995,749
0,2,1265214000,191,873,35
1,1,1293408000,14,949,32
0,2,1264669680,404,911,31
1,0,1284508800,919,133,692
0,2,1264611780,864,670,35
0,0,1262776920,437,40,595
1,0,1302566400,953,976,760
1,2,1286323200,934,731,1421
1,2,1282608000,961,990,126
0,2,1262626560,514,845,35
1,0,1285286400,919,133,749
0,0,1262717280,286,725,595
1,1,1291766400,928,970,69
1,1,1291075200,937,950,88
1,0,1281398400,956,978,693
1,0,1279756800,938,955,760
1,0,1277683200,944,952,749
1,0,1279670400,9,875,693
1,0,1285891200,958,959,1140
0,2,1262878920,701,6,31
0,2,1262872380,750,810,31
0,0,1262862300,869,577,595
0,2,1263979740,856,336,31
1,0,1282780800,911,808,650
1,0,1288742400,917,514,760
1,2,1290556800,920,884,107
0,2,1263921000,170,241,31
1,0,1282608000,913,775,760
1,2,1296691200,935,868,35
0,2,1263212700,93,219,35
1,2,1282089600,946,801,35
1,1,1300233600,918,996,95
1,0,1297900800,6,969,336
1,2,1299196800,927,732,97
0,0,1262866140,213,561,524
1,0,1280880000,948,988,627
1,0,1289520000,921,966,826
1,0,1280793600,956,978,693
0,2,1262785740,60,344,31
0,0,1262866800,725,312,595
0,2,1264086600,249,549,35
0,0,1262781960,463,396,357
1,0,1279238400,951,951,693
0,0,1262857380,73,751,524
0,0,1262778480,75,924,445
1,0,1288656000,916,81,760
0,0,1262872980,15,332,505
0,0,1262858040,784,18,524
1,0,1290988800,937,950,760
1,0,1279843200,922,36,285
0,0,1262872860,870,404,1305
0,0,1262867040,73,751,1305
1,0,1299542400,942,957,826
1,2,1282089600,946,801,31
1,1,1293494400,12,194,50
1,2,1282867200,948,988,35
1,1,1297036800,912,989,8
1,0,1282521600,7,979,826
0,2,1265114460,541,534,31
1,2,1283904000,13,248,31
1,0,1300320000,918,996,760
1,0,1289174400,950,920,409
1,2,1280793600,0,453,35
1,0,1289347200,955,388,1403
0,2,1264517460,906,202,31
0,0,1262862660,128,269,595
1,0,1278633600,961,990,760
0,2,1264014240,371,660,35
0,2,1263919920,279,605,35
0,0,1262781240,73,751,560
1,2,1297987200,935,868,31
1,0,1287964800,2,555,880
0,2,1263383880,371,660,31
1,0,1292889600,931,956,760
0,0,1262868180,206,645,595
1,0,1291161600,917,514,693
1,0,1285113600,919,133,760
1,2,1299628800,912,989,31
0,2,1263565440,117,903,31
1,0,1287446400,955,388,826
0,2,1262855760,600,179,35
0,2,1262883300,99,518,35
0,0,1262777820,73,751,281
1,0,1288137600,921,966,826
1,0,1282003200,943,294,693
0,2,1262945220,262,334,35
0,2,1265040720,899,346,35
0,0,1262868600,16,434,524
1,0,1280707200,936,995,826
1,2,1280361600,9,875,1421
1,0,1278460800,949,975,749
1,2,1294272000,928,970,35
1,0,1285286400,940,915,749
0,2,1263310920,781,61,35
1,0,1280361600,936,995,693
1,2,1279929600,957,428,124
1,1,1281312000,943,294,39
1,0,1278115200,957,428,760
1,0,1280361600,922,36,336
1,2,1281312000,922,36,35
1,0,1291939200,928,970,409
1,2,1285718400,945,937,31
1,0,1288828800,920,884,826
0,2,1262787540,60,344,35
0,2,1264522620,629,385,35
1,0,1301616000,953,976,826
1,2,1300233600,941,888,35
0,2,1262629380,396,807,35
1,2,1281225600,957,428,124
1,2,1280361600,944,952,35
1,0,1281657600,960,998,749
0,0,1262869800,724,295,572
1,2,1299628800,912,989,35
1,0,1280275200,922,36,627
1,0,1281571200,936,995,760
0,2,1265210880,262,334,35
0,0,1262866140,22,570,588
1,0,1288137600,910,960,336
1,2,1297123200,5,977,35
1,0,1276473600,944,952,826
1,0,1285286400,926,29,285
1,2,1283299200,943,294,118
1,2,1297987200,935,868,31
0,2,1264592640,607,340,35
0,0,1262872440,455,824,180
1,2,1286755200,919,133,31
0,0,1262629380,185,852,342
1,2,1296691200,935,868,35
1,2,1299456000,10,993,98
1,2,1291593600,920,884,1421
0,0,1262872860,116,822,595
1,2,1287100800,919,133,31
1,0,1277424000,957,428,760
0,2,1264181820,629,385,35
0,0,1262870400,402,209,595
1,0,1282867200,4,128,334
1,2,1290384000,920,884,107
0,2,1264595580,383,263,35
1,2,1287705600,940,915,1421
1,0,1293494400,952,634,760
1,2,1282089600,922,36,35
1,0,1285200000,926,29,203
1,0,1301356800,918,996,760
0,0,1262866920,65,341,489
1,0,1282003200,8,273,760
0,2,1262631720,541,534,35
1,2,1284681600,4,128,31
1,2,1279756800,944,952,31
0,2,1263470400,892,656,31
0,2,1264164840,279,605,31
1,2,1298246400,5,977,35
0,0,1262871420,100,245,595
0,2,1265212020,771,238,35
0,0,1262867580,61,753,754
0,0,1262865900,84,176,595
1,0,1280188800,946,801,650
1,2,1298419200,925,354,109
1,0,1294099200,5,977,409
1,2,1286236800,919,133,31
0,0,1262867700,462,442,624
1,2,1292976000,14,949,35
0,2,1264784760,219,528,35
1,2,1298332800,927,732,1421
1,0,1297814400,10,993,761
0,0,1262872980,125,73,595
1,2,1291939200,916,81,104
1,2,1296432000,923,965,31
1,0,1284508800,930,958,749
1,1,1289433600,916,81,93
0,0,1262864400,99,518,595
1,2,1285200000,934,731,113
1,0,1282176000,960,998,203
1,0,1297987200,10,993,1405
1,0,1278374400,951,951,760
1,0,1281312000,948,988,693
1,0,1282262400,7,979,760
1,0,1280966400,956,978,693
0,0,1262869080,897,17,708
1,2,1294099200,14,949,31
0,0,1262872320,206,645,636
1,0,1287360000,940,915,760
1,0,1283904000,930,958,693
1,0,1284508800,915,825,409
1,0,1297036800,6,969,749
1,0,1284595200,930,958,760
1,0,1290038400,920,884,826
1,0,1298505600,6,969,409
1,0,1295395200,927,732,1033
1,0,1296000000,925,354,749
0,0,1262697720,187,375,841
1,2,1282262400,948,988,35
1,0,1289433600,920,884,760
1,0,1279584000,949,975,336
0,0,1262869740,220,350,640
1,0,1281484800,948,988,336
1,2,1283472000,959,730,125
0,0,1262867640,53,932,1402
1,0,1287100800,955,388,409
0,2,1264516980,880,863,35
1,2,1285027200,4,128,35
0,0,1262872860,699,738,595
0,2,1262685780,337,761,31
0,2,1264163760,515,438,31
1,2,1286150400,926,29,31
0,0,1262872860,73,751,1305
0,2,1263830700,401,832,35
1,2,1299110400,935,868,31
0,2,1264613700,429,713,35
0,2,1263305280,604,318,31
0,2,1263208320,677,337,35
1,0,1281657600,956,978,760
1,0,1281571200,948,988,409
1,2,1289865600,910,960,31
1,0,1282003200,956,978,826
1,2,1285027200,945,937,31
0,2,1262965680,55,748,35
1,2,1287100800,947,246,31
0,0,1262872200,162,460,202
0,0,1262872860,794,615,595
0,2,1263467100,862,382,35
0,0,1262682540,60,344,840
1,0,1296432000,935,868,749
1,2,1286236800,915,825,35
1,2,1284422400,4,128,31
1,1,1299628800,914,973,12
0,2,1265125800,144,364,35
0,2,1263308760,57,15,35
0,0,1262862300,437,40,660
1,0,1282608000,13,248,1140
1,2,1289865600,2,555,31
0,0,1262869380,59,886,1391
1,2,1289865600,955,388,31
1,0,1279497600,946,801,760
0,2,1263564660,429,713,31
1,0,1291161600,917,514,760
0,0,1262871240,47,106,1402
1,0,1294099200,935,868,285
0,2,1262824680,495,777,31
0,0,1262868720,69,554,1415
0,2,1262975520,168,433,35
1,2,1300752000,6,969,31
0,0,1262872980,121,708,1151
1,0,1291248000,937,950,760
0,2,1264004820,56,216,31
0,0,1262868720,134,661,505
1,2,1293494400,14,949,31
1,0,1281571200,938,955,627
0,0,1262706600,475,170,345
1,0,1287705600,921,966,760
1,0,1285804800,926,29,674
1,0,1284076800,915,825,336
1,0,1282608000,930,958,826
0,2,1264072440,862,382,35
1,0,1284940800,915,825,826
0,0,1262775840,358,812,835
0,0,1262866380,194,773,725
0,0,1262868600,195,908,1392
1,1,1279152000,932,981,37
1,0,1282780800,913,775,760
1,0,1280880000,945,937,674
1,0,1280275200,954,132,760
0,2,1264782600,793,303,35
0,2,1262715120,722,247,35
0,0,1262614680,646,327,244
1,1,1281139200,957,428,45
0,0,1262868840,553,161,1305
1,2,1284595200,960,998,31
1,0,1280275200,961,990,760
1,0,1278633600,922,36,336
1,0,1280880000,911,808,749
1,2,1284076800,13,248,31
1,0,1278547200,957,428,760
1,0,1288569600,916,81,749
1,2,1283299200,948,988,35
1,2,1289520000,2,555,31
0,0,1262687040,564,325,1373
0,0,1262629320,102,506,595
1,0,1282089600,13,248,285
0,0,1262865600,124,575,595
0,0,1262868180,98,636,595
1,0,1300924800,942,957,826
1,0,1279238400,946,801,285
1,0,1282262400,945,937,409
1,0,1280448000,948,988,203
0,2,1264790340,693,89,35
0,2,1262709360,862,382,35
1,0,1289952000,920,884,760
0,0,1262771160,735,663,1274
1,2,1295827200,5,977,35
1,0,1286236800,958,959,336
0,0,1262866680,19,623,408
0,0,1262865840,48,862,1402
1,2,1282867200,938,955,35
1,2,1299196800,927,732,1421
0,2,1262939400,467,201,31
0,0,1262872680,88,192,595
1,0,1283385600,934,731,693
1,0,1287014400,940,915,826
1,2,1299456000,927,732,97
0,2,1263615780,336,945,35
0,2,1263403980,527,180,31
0,0,1262685900,28,718,524
0,2,1263217020,249,549,31
0,2,1262883600,818,420,35
1,2,1292976000,928,970,31
0,2,1265027040,442,38,31
0,0,1262871960,466,68,1043
1,2,1296777600,925,354,109
0,0,1262872200,94,23,595
1,2,1289347200,924,954,31
1,0,1288310400,921,966,826
1,2,1297382400,5,977,31
1,2,1281916800,961,990,1421
1,2,1281052800,946,801,35
0,2,1263376800,60,344,31
0,2,1264691940,100,245,35
1,0,1299456000,6,969,749
0,2,1264633200,441,792,35
0,0,1262778600,475,170,833
1,2,1289433600,2,555,31
0,2,1262690640,892,656,31
1,0,1300320000,11,669,674
1,0,1294358400,931,956,826
1,2,1299110400,912,989,35
1,0,1288051200,3,983,826
0,0,1262871960,590,11,1094
1,2,1291161600,955,388,31
1,0,1281657600,934,731,760
1,1,1282867200,934,731,48
0,2,1264684740,514,845,35
0,0,1262775120,130,685,595
0,0,1262797860,80,904,595
1,2,1301443200,10,993,98
0,0,1262869500,126,895,595
0,2,1265027340,331,254,31
1,0,1283126400,930,958,826
0,2,1264411320,530,736,31
1,0,1279756800,954,132,760
0,0,1262865840,694,156,326
1,0,1282089600,945,937,1140
1,0,1284595200,913,775,880
1,2,1302652800,953,976,121
0,2,1263396480,339,869,31
1,0,1298592000,10,993,1139
1,2,1280707200,932,981,35
0,2,1264063800,772,591,31
1,1,1290297600,1,948,143
0,2,1263290880,485,471,31
0,0,1262871060,327,27,640
0,0,1262870400,40,858,1373
1,0,1278460800,957,428,760
0,0,1262770080,705,787,595
1,0,1295740800,927,732,694
1,2,1300752000,941,888,35
1,0,1288137600,924,954,693
1,2,1281139200,957,428,124
1,0,1293580800,931,956,760
1,0,1297900800,914,973,749
1,0,1284163200,930,958,760
1,0,1297641600,941,888,1140
1,2,1286323200,913,775,103
0,0,1262686560,129,650,595
0,0,1262868000,40,858,1373
0,0,1262872320,134,661,595
1,2,1302220800,942,957,1421
0,0,1262863140,31,25,524
1,2,1281398400,957,428,124
1,0,1280102400,9,875,760
1,0,1288915200,924,954,760
0,2,1265186520,664,796,35
1,2,1294272000,933,418,1421
0,0,1262867940,99,518,524
1,2,1281052800,946,801,31
1,0,1280966400,959,730,760
1,2,1288742400,940,915,116
1,0,1289174400,910,960,692
0,2,1263831420,794,615,31
0,2,1262622420,396,807,31
1,0,1283817600,934,731,693
1,1,1285113600,926,29,91
1,0,1289433600,14,949,203
0,0,1262685900,110,703,595
1,2,1281398400,961,990,126
1,0,1288224000,1,948,826
1,0,1287100800,950,920,693
1,2,1280880000,946,801,31
1,0,1281312000,936,995,693
0,0,1262683560,101,819,595
0,2,1264600440,23,155,31
0,0,1262872560,242,509,328
1,2,1282694400,954,132,122
1,2,1286496000,919,133,35
1,0,1284076800,919,133,880
0,0,1262687280,25,804,819
0,2,1263961920,28,718,31
1,0,1279497600,956,978,760
1,2,1294099200,14,949,35
1,1,1282003200,8,273,80
0,0,1262869200,55,748,754
1,2,1291161600,950,920,1421
1,1,1287360000,926,29,152
1,0,1289260800,3,983,760
0,0,1262868840,19,623,524
0,0,1262867820,63,249,953
1,0,1286236800,2,555,826
1,2,1303862400,918,996,106
1,0,1294963200,925,354,826
1,0,1285286400,919,133,1032
1,0,1282521600,7,979,693
0,2,1264608600,772,591,35
0,0,1262871660,380,782,595
1,2,1280880000,957,428,1421
0,2,1264435380,793,303,35
0,2,1262870940,761,791,35
0,2,1262963820,100,245,35
0,0,1262687040,77,754,595
0,0,1262867820,800,1,1127
1,0,1288224000,950,920,1140
1,0,1288569600,955,388,692
0,0,1262856360,51,37,378
1,0,1283385600,915,825,693
0,0,1262872200,43,425,1305
1,2,1284076800,13,248,31
1,2,1290556800,920,884,107
1,2,1291075200,910,960,31
1,2,1285027200,943,294,1421
1,0,1285891200,926,29,692
0,2,1265193000,442,38,31
1,0,1285286400,940,915,1403
0,2,1262763480,527,180,31
1,1,1280880000,13,248,20
1,0,1300147200,942,957,826
0,2,1264427520,467,201,31
1,0,1298419200,6,969,627
1,0,1292803200,12,194,760
1,2,1283385600,956,978,123
1,0,1300233600,953,976,760
1,0,1292889600,937,950,760
1,0,1279584000,946,801,203
0,0,1262871300,853,508,1124
1,0,1280275200,954,132,693
1,2,1285545600,913,775,1421
0,2,1262879640,880,863,35
0,0,1262867400,792,21,1373
1,0,1288051200,950,920,760
1,2,1284422400,934,731,113
0,2,1262621640,372,432,35
0,0,1262865840,55,748,588
1,2,1291334400,917,514,105
1,0,1284076800,7,979,749
0,0,1262778720,405,861,1026
1,2,1291075200,920,884,107
1,0,1280275200,13,248,692
1,2,1285977600,947,246,31
1,0,1297296000,6,969,409
0,0,1262867100,288,828,180
0,0,1262872800,705,787,1065
0,0,1262865900,115,800,1325
0,0,1262855100,882,67,1111
0,2,1263215100,220,350,35
0,0,1262867040,126,895,595
0,2,1263397260,370,414,35
0,0,1262858040,88,192,595
0,2,1262876280,632,946,31
1,2,1284681600,911,808,35
0,2,1263844920,673,379,31
1,2,1284940800,4,128,35
0,2,1263218400,882,67,35
1,1,1297900800,935,868,151
0,2,1263909900,383,263,35
0,2,1263561660,748,393,35
1,0,1283817600,926,29,203
1,1,1289260800,917,514,62
1,0,1297814400,914,973,692
1,0,1295568000,925,354,749
1,0,1292371200,937,950,880
0,0,1262869800,165,851,868
0,0,1262616720,141,785,595
1,2,1283299200,943,294,1421
0,0,1262872680,711,931,429
0,0,1262696820,147,63,607
0,0,1262869800,522,909,829
1,0,1277337600,949,975,826
1,0,1302134400,953,976,760
0,0,1262866380,114,78,1402
0,2,1263614100,385,880,35
0,2,1262972640,514,845,35
0,0,1262860080,142,401,524
1,1,1300147200,942,957,83
1,0,1280793600,954,132,760
0,0,1262856660,55,748,595
1,0,1281312000,13,248,880
0,2,1263400320,598,642,31
0,0,1262862780,46,722,524
1,0,1278892800,922,36,203
1,0,1289260800,921,966,693
1,0,1279584000,961,990,693
1,0,1294358400,952,634,749
1,2,1284076800,943,294,118
0,0,1262865900,27,878,1415
0,2,1265211900,761,791,35
1,2,1282694400,938,955,35
1,0,1297296000,10,993,694
0,2,1262945940,666,855,31
0,0,1262870520,813,116,595
1,0,1279152000,922,36,760
0,0,1262775240,58,221,1235
0,0,1262869980,691,694,553
0,0,1262867460,53,932,218
0,2,1263310440,682,19,31
1,2,1280966400,0,453,35
1,2,1297987200,5,977,35
0,2,1264206600,772,591,31
0,0,1262868000,30,826,595
1,0,1281312000,956,978,826
1,2,1282089600,922,36,31
1,0,1283385600,915,825,627
1,1,1297814400,941,888,94
0,0,1262870400,116,822,1276
0,0,1262866920,123,94,1399
0,0,1262872860,64,397,1415
0,0,1262772960,181,152,1047
0,2,1264778280,93,219,31
0,0,1262866140,93,219,408
1,2,1291766400,950,920,119
1,2,1298332800,912,989,35
1,2,1280793600,0,453,35
1,0,1279238400,938,955,627
1,0,1284595200,930,958,760
0,0,1262862000,76,502,814
1,2,1291939200,916,81,1421
1,0,1278979200,946,801,692
0,2,1264593480,249,549,31
0,0,1262867100,61,753,754
1,0,1291766400,14,949,760
1,0,1283385600,7,979,1140
1,0,1301011200,918,996,749
1,0,1282003200,959,730,826
0,2,1263811620,211,784,31
1,2,1302825600,953,976,121
0,0,1262869500,32,259,180
1,2,1291680000,920,884,1421
1,2,1282089600,956,978,1421
1,2,1280448000,961,990,126
1,1,1296691200,931,956,74
1,0,1299542400,918,996,760
1,1,1288915200,950,920,71
1,0,1287100800,940,915,826
0,2,1264437420,224,371,35
1,0,1302566400,953,976,760
0,2,1263216780,168,433,31
1,2,1303862400,918,996,1421
1,0,1292198400,12,194,826
1,0,1300924800,918,996,749
1,0,1278028800,0,453,749
0,2,1262610900,829,14,31
1,0,1286755200,940,915,760
1,2,1284940800,930,958,1421
0,2,1264614360,603,408,35
0,0,1262870280,255,224,459
1,2,1285200000,930,958,1421
1,0,1277424000,957,428,760
1,2,1291680000,916,81,1421
0,2,1265032560,771,238,35
0,0,1262865600,92,115,524
0,0,1262871060,595,411,595
1,1,1294099200,5,977,9
1,0,1300924800,918,996,760
0,0,1262715240,313,806,578
1,0,1279756800,946,801,826
1,2,1281052800,9,875,1421
1,1,1283212800,930,958,154
0,0,1262866560,16,434,1402
0,2,1264001160,514,845,31
0,0,1262627820,111,922,653
0,2,1263485880,44,76,35
1,2,1299110400,912,989,31
1,0,1294790400,952,634,760
1,0,1291075200,933,418,760
0,2,1264757400,224,371,31
0,2,1263460440,604,318,31
0,0,1262777040,118,158,595
1,2,1281398400,957,428,1421
1,2,1302134400,914,973,31
1,0,1300665600,918,996,693
1,0,1291248000,12,194,760
0,2,1263545100,373,668,31
0,0,1262872200,19,623,524
0,2,1262685180,604,318,31
1,0,1288742400,955,388,203
0,0,1262776260,161,681,524
0,0,1262871780,226,799,182
1,0,1288656000,3,983,760
1,2,1298332800,927,732,1421
0,0,1262867100,636,356,1387
1,0,1281571200,934,731,1140
1,0,1296172800,927,732,824
1,0,1279584000,922,36,409
1,0,1293408000,923,965,203
1,0,1294099200,923,965,285
1,2,1283212800,8,273,101
0,2,1264588620,659,877,31
1,2,1283472000,945,937,31
1,0,1288224000,920,884,760
1,0,1291852800,928,970,650
0,0,1262869440,455,824,1019
0,2,1264009620,598,642,35
1,2,1282003200,954,132,1421
1,0,1282089600,13,248,826
0,2,1262886720,216,580,35
0,0,1262867160,66,387,1415
1,2,1291248000,921,966,1421
0,0,1262800320,356,896,556
1,0,1299542400,942,957,693
1,2,1285718400,945,937,35
1,2,1290384000,910,960,31
0,2,1263484380,201,41,35
1,0,1280707200,13,248,650
0,0,1262872500,871,710,595
1,1,1285027200,958,959,27
1,0,1301270400,953,976,1140
0,0,1262866140,136,203,595
0,2,1264006740,202,755,35
1,1,1284508800,915,825,18
1,1,1283817600,8,273,90
1,2,1283817600,938,974,35
1,2,1292976000,928,970,31
1,2,1292976000,928,970,31
0,0,1262711220,385,880,222
1,0,1296432000,912,989,203
0,0,1262872980,29,598,1298
1,0,1281484800,911,808,693
1,0,1296086400,927,732,748
1,0,1281052800,948,988,285
1,2,1284422400,4,128,31
1,0,1297382400,941,888,674
1,2,1281312000,0,453,35
1,0,1280275200,951,951,693
0,2,1263308760,604,318,35
1,2,1299456000,927,732,1421
1,0,1291593600,928,970,1403
1,2,1292544000,920,884,1421
1,0,1288656000,921,966,826
1,0,1282089600,960,998,692
1,0,1299110400,914,973,409
1,2,1283904000,943,294,1421
0,2,1263457500,733,723,35
1,2,1297209600,927,732,1421
0,2,1262949780,706,383,31
0,2,1265043180,598,642,31
0,2,1263390120,790,311,35
0,2,1263385020,493,410,31
1,0,1282694400,8,273,749
1,2,1300752000,6,969,35
0,0,1262872800,16,434,524
1,0,1291852800,14,949,693
0,2,1264010400,332,292,35
0,0,1262778480,30,826,595
1,2,1303948800,953,976,1421
1,2,1297987200,935,868,31
1,2,1297296000,925,354,109
1,2,1296432000,923,965,31
0,0,1262867400,520,267,1194
0,0,1262872140,680,544,524
